Input,Division Ratio
20992,244.30569458007812
20993,244.91940307617188
20994,244.8896484375
20995,244.89739990234375
20996,244.98239135742188
20997,244.98379516601562
20998,245.03118896484375
20999,244.9329833984375
21000,244.92666625976562
21001,244.91195678710938
21002,244.9554443359375
21003,244.94073486328125
21004,244.96664428710938
21005,244.93972778320312
21006,244.91583251953125
21007,244.948974609375
21008,244.97732543945312
21009,244.88449096679688
21010,244.938232421875
21011,244.90203857421875
21012,244.86984252929688
21013,244.97134399414062
21014,245.00799560546875
21015,244.9136962890625
21016,245.08853149414062
21017,244.91464233398438
21018,244.9527587890625
21019,244.92291259765625
21020,244.92538452148438
21021,244.96340942382812
21022,244.91900634765625
21023,244.912109375
21024,244.78176879882812
21025,244.90426635742188
21026,244.91650390625
21027,244.94036865234375
21028,244.90573120117188
21029,244.93740844726562
21030,244.93988037109375
21031,244.9300537109375
21032,244.93008422851562
21033,245.00277709960938
21034,244.9002685546875
21035,244.90362548828125
21036,244.83529663085938
21037,244.95291137695312
21038,244.88555908203125
21039,244.878662109375
21040,244.73855590820312
21041,244.90548706054688
21042,244.920166015625
21043,244.95819091796875
21044,244.93478393554688
21045,245.01187133789062
21046,244.98846435546875
21047,244.9005126953125
21048,244.84976196289062
21049,244.89120483398438
21050,244.9439697265625
21051,244.98736572265625
21052,244.97860717773438
21053,244.92532348632812
21054,244.89849853515625
21055,244.8359375
21056,244.91409301757812
21057,244.93942260742188
21058,244.91943359375
21059,244.95355224609375
21060,244.88375854492188
21061,244.98526000976562
21062,244.96917724609375
21063,244.8416748046875
21064,244.88467407226562
21065,244.95248413085938
21066,244.9969482421875
21067,244.92022705078125
21068,244.85531616210938
21069,244.94509887695312
21070,244.87188720703125
21071,244.932373046875
21072,244.96463012695312
21073,244.99679565429688
21074,244.912841796875
21075,244.93084716796875
21076,244.98410034179688
21077,244.95034790039062
21078,244.96209716796875
21079,244.8590087890625
21080,245.04263305664062
21081,244.99472045898438
21082,244.9776611328125
21083,244.86871337890625
21084,244.94979858398438
21085,244.94680786132812
21086,244.86871337890625
21087,244.90283203125
21088,245.14016723632812
21089,244.96627807617188
21090,244.97607421875
21091,244.93499755859375
21092,244.91647338867188
21093,244.92422485351562
21094,245.01361083984375
21095,244.9862060546875
21096,245.09512329101562
21097,244.99008178710938
21098,244.9764404296875
21099,244.91827392578125
21100,244.92514038085938
21101,244.89382934570312
21102,244.91680908203125
21103,244.948974609375
21104,244.90164184570312
21105,244.91964721679688
21106,244.989990234375
21107,244.96258544921875
21108,245.00900268554688
21109,244.94741821289062
21110,245.02801513671875
21111,244.9410400390625
21112,244.87417602539062
21113,244.95809936523438
21114,244.9366455078125
21115,244.91851806640625
21116,244.92391967773438
21117,244.91311645507812
21118,244.92144775390625
21119,244.9345703125
21120,244.99124145507812
21121,244.91500854492188
21122,244.98046875
21123,244.88958740234375
21124,244.88180541992188
21125,244.94961547851562
21126,245.00433349609375
21127,244.9022216796875
21128,244.90127563476562
21129,244.90658569335938
21130,244.9881591796875
21131,244.89288330078125
21132,244.91879272460938
21133,244.92312622070312
21134,244.96563720703125
21135,244.921142578125
21136,244.88943481445312
21137,244.92208862304688
21138,244.952392578125
21139,244.87567138671875
21140,244.99777221679688
21141,245.02017211914062
21142,245.04315185546875
21143,244.9385986328125
21144,245.02993774414062
21145,244.91171264648438
21146,244.9923095703125
21147,244.92828369140625
21148,244.89022827148438
21149,244.99514770507812
21150,244.94293212890625
21151,244.94677734375
21152,245.14700317382812
21153,244.92575073242188
21154,244.94970703125
21155,244.88519287109375
21156,244.94674682617188
21157,244.93154907226562
21158,245.01800537109375
21159,244.9622802734375
21160,245.01602172851562
21161,244.98471069335938
21162,244.9793701171875
21163,244.92657470703125
21164,244.93002319335938
21165,244.98757934570312
21166,244.92022705078125
21167,244.933837890625
21168,244.88113403320312
21169,244.93527221679688
21170,244.936279296875
21171,244.96112060546875
21172,244.97970581054688
21173,244.95034790039062
21174,244.99530029296875
21175,244.9161376953125
21176,244.82827758789062
21177,244.88339233398438
21178,244.9210205078125
21179,244.92974853515625
21180,244.92684936523438
21181,244.95510864257812
21182,244.89215087890625
21183,244.95947265625
21184,244.69338989257812
21185,244.88668823242188
21186,244.92529296875
21187,244.94866943359375
21188,245.00778198242188
21189,244.99844360351562
21190,245.00140380859375
21191,244.9212646484375
21192,244.88076782226562
21193,244.91537475585938
21194,244.9154052734375
21195,244.93682861328125
21196,244.91976928710938
21197,244.94656372070312
21198,244.88946533203125
21199,244.862060546875
21200,244.81033325195312
21201,244.92745971679688
21202,244.918701171875
21203,244.88592529296875
21204,244.94992065429688
21205,244.93667602539062
21206,244.92938232421875
21207,244.8736572265625
21208,245.01724243164062
21209,244.94442749023438
21210,244.9117431640625
21211,244.96881103515625
21212,244.95077514648438
21213,244.97805786132812
21214,244.90972900390625
21215,244.89501953125
21216,244.69290161132812
21217,244.91647338867188
21218,244.9521484375
21219,244.92767333984375
21220,244.92721557617188
21221,244.96914672851562
21222,244.96917724609375
21223,244.8724365234375
21224,244.96817016601562
21225,244.98715209960938
21226,244.9505615234375
21227,244.92315673828125
21228,244.85873413085938
21229,244.97097778320312
21230,244.88946533203125
21231,244.935302734375
21232,244.82156372070312
21233,244.95089721679688
21234,244.943115234375
21235,245.02996826171875
21236,244.99923706054688
21237,245.02603149414062
21238,244.96160888671875
21239,244.9361572265625
21240,244.75503540039062
21241,244.93563842773438
21242,245.0147705078125
21243,244.89117431640625
21244,244.91024780273438
21245,244.95608520507812
21246,244.91314697265625
21247,244.998046875
21248,244.30178833007812
21249,244.98092651367188
21250,244.9833984375
21251,244.96136474609375
21252,244.89450073242188
21253,244.88955688476562
21254,245.01116943359375
21255,244.9012451171875
21256,244.99502563476562
21257,244.94174194335938
21258,245.0203857421875
21259,244.95684814453125
21260,244.95199584960938
21261,244.92312622070312
21262,244.88311767578125
21263,244.906005859375
21264,244.85232543945312
21265,244.98019409179688
21266,244.935302734375
21267,244.87371826171875
21268,244.98898315429688
21269,244.96109008789062
21270,244.97967529296875
21271,244.9781494140625
21272,245.03384399414062
21273,244.87265014648438
21274,244.9801025390625
21275,244.91070556640625
21276,244.94393920898438
21277,244.93264770507812
21278,244.93316650390625
21279,244.90185546875
21280,245.02005004882812
21281,244.95309448242188
21282,245.0048828125
21283,244.93060302734375
21284,244.89205932617188
21285,244.94815063476562
21286,245.04632568359375
21287,244.9090576171875
21288,245.02774047851562
21289,244.95980834960938
21290,244.9393310546875
21291,244.95098876953125
21292,244.95541381835938
21293,244.98513793945312
21294,244.94952392578125
21295,244.974365234375
21296,244.89871215820312
21297,244.94259643554688
21298,244.940185546875
21299,244.90594482421875
21300,244.98849487304688
21301,244.91372680664062
21302,245.00457763671875
21303,244.9351806640625
21304,244.94546508789062
21305,244.93466186523438
21306,244.9947509765625
21307,244.96246337890625
21308,244.84286499023438
21309,244.95510864257812
21310,244.96343994140625
21311,244.951171875
21312,245.06643676757812
21313,244.93307495117188
21314,244.91259765625
21315,244.87542724609375
21316,244.94137573242188
21317,245.00576782226562
21318,245.03656005859375
21319,244.9637451171875
21320,244.90225219726562
21321,244.98031616210938
21322,244.9822998046875
21323,244.90020751953125
21324,244.92660522460938
21325,244.96414184570312
21326,244.91387939453125
21327,244.923583984375
21328,244.96072387695312
21329,244.93283081054688
21330,244.886962890625
21331,244.89227294921875
21332,244.92941284179688
21333,244.98452758789062
21334,245.01971435546875
21335,244.9874267578125
21336,245.09146118164062
21337,244.95663452148438
21338,244.9493408203125
21339,244.89605712890625
21340,244.94003295898438
21341,245.01907348632812
21342,244.93707275390625
21343,244.9404296875
21344,245.30813598632812
21345,244.92135620117188
21346,244.8974609375
21347,244.93890380859375
21348,244.93209838867188
21349,244.92422485351562
21350,245.02484130859375
21351,244.9603271484375
21352,244.96231079101562
21353,244.91342163085938
21354,244.9173583984375
21355,244.97491455078125
21356,244.98959350585938
21357,245.04959106445312
21358,244.90557861328125
21359,244.939697265625
21360,244.81179809570312
21361,244.88009643554688
21362,244.882080078125
21363,244.92010498046875
21364,244.84005737304688
21365,245.03775024414062
21366,244.96795654296875
21367,244.9468994140625
21368,244.86245727539062
21369,244.91903686523438
21370,244.9132080078125
21371,244.97662353515625
21372,244.89559936523438
21373,244.94387817382812
21374,244.92242431640625
21375,244.93212890625
21376,244.42483520507812
21377,244.92916870117188
21378,244.9365234375
21379,244.93841552734375
21380,244.94723510742188
21381,244.99746704101562
21382,244.99993896484375
21383,244.8870849609375
21384,244.91299438476562
21385,244.97348022460938
21386,244.9534912109375
21387,244.92950439453125
21388,244.86312866210938
21389,244.95535278320312
21390,244.91339111328125
21391,244.884033203125
21392,245.00271606445312
21393,244.89913940429688
21394,244.932861328125
21395,244.93670654296875
21396,244.97531127929688
21397,244.97817993164062
21398,244.96600341796875
21399,244.9063720703125
21400,244.90298461914062
21401,244.89804077148438
21402,244.9698486328125
21403,244.98199462890625
21404,244.93710327148438
21405,245.01028442382812
21406,244.90240478515625
21407,244.8662109375
21408,245.04153442382812
21409,244.95162963867188
21410,244.943359375
21411,244.91790771484375
21412,244.94577026367188
21413,244.94961547851562
21414,244.98577880859375
21415,244.9051513671875
21416,245.04727172851562
21417,244.90414428710938
21418,244.9935302734375
21419,244.99932861328125
21420,244.92025756835938
21421,244.96463012695312
21422,244.86456298828125
21423,244.913818359375
21424,244.83425903320312
21425,244.93771362304688
21426,244.979736328125
21427,245.01922607421875
21428,245.04415893554688
21429,244.97085571289062
21430,244.99188232421875
21431,244.9644775390625
21432,244.84976196289062
21433,244.95321655273438
21434,244.9976806640625
21435,244.93804931640625
21436,244.94442749023438
21437,244.95413208007812
21438,244.91998291015625
21439,244.95751953125
21440,244.73635864257812
21441,244.96334838867188
21442,244.958984375
21443,244.95697021484375
21444,244.88766479492188
21445,244.92520141601562
21446,245.02679443359375
21447,244.9154052734375
21448,245.02529907226562
21449,244.99984741210938
21450,244.9969482421875
21451,244.95880126953125
21452,244.94027709960938
21453,244.96170043945312
21454,244.93096923828125
21455,244.943115234375
21456,245.09939575195312
21457,244.93038940429688
21458,244.949462890625
21459,244.94696044921875
21460,244.97335815429688
21461,244.98696899414062
21462,245.00555419921875
21463,244.9942626953125
21464,245.08169555664062
21465,244.95028686523438
21466,244.9844970703125
21467,245.01910400390625
21468,244.87362670898438
21469,244.95120239257812
21470,244.96246337890625
21471,244.9677734375
21472,245.01712036132812
21473,244.95846557617188
21474,244.98876953125
21475,244.91888427734375
21476,244.95846557617188
21477,244.97305297851562
21478,245.00775146484375
21479,244.9305419921875
21480,245.03457641601562
21481,245.01010131835938
21482,245.0062255859375
21483,244.91827392578125
21484,245.02279663085938
21485,244.91433715820312
21486,244.94708251953125
21487,244.955322265625
21488,244.68484497070312
21489,244.96994018554688
21490,244.966064453125
21491,244.93914794921875
21492,245.01486206054688
21493,245.00357055664062
21494,245.02508544921875
21495,245.0137939453125
21496,244.95425415039062
21497,245.00936889648438
21498,244.9468994140625
21499,244.93121337890625
21500,244.87411499023438
21501,245.00198364257812
21502,244.99615478515625
21503,244.95166015625
21504,245.42288208007812
21505,244.93307495117188
21506,244.8984375
21507,244.94085693359375
21508,244.98239135742188
21509,245.00039672851562
21510,245.01068115234375
21511,244.9940185546875
21512,244.84463500976562
21513,244.89047241210938
21514,244.9432373046875
21515,244.96954345703125
21516,244.95980834960938
21517,245.01931762695312
21518,244.91680908203125
21519,244.941650390625
21520,244.88748168945312
21521,244.92013549804688
21522,244.913330078125
21523,244.92742919921875
21524,244.93136596679688
21525,244.99282836914062
21526,245.07342529296875
21527,245.0172119140625
21528,245.03579711914062
21529,244.91073608398438
21530,244.9508056640625
21531,244.93756103515625
21532,244.95956420898438
21533,245.00442504882812
21534,244.94097900390625
21535,244.92774963378906
21536,244.67239379882812
21537,244.91160583496094
21538,244.95556640625
21539,244.9594268798828
21540,244.94186401367188
21541,245.0135955810547
21542,244.97015380859375
21543,244.90272521972656
21544,244.87344360351562
21545,244.92271423339844
21546,244.8900146484375
21547,244.9959259033203
21548,244.94174194335938
21549,244.9397430419922
21550,244.89385986328125
21551,244.93385314941406
21552,244.76589965820312
21553,244.92552185058594
21554,244.937744140625
21555,244.9352569580078
21556,244.91329956054688
21557,244.9230194091797
21558,244.96942138671875
21559,244.93763732910156
21560,244.82632446289062
21561,244.97569274902344
21562,244.9654541015625
21563,244.9541778564453
21564,244.92489624023438
21565,244.9897918701172
21566,244.93902587890625
21567,244.87550354003906
21568,244.82815551757812
21569,244.96629333496094
21570,244.978515625
21571,244.9628448486328
21572,244.97848510742188
21573,244.9637908935547
21574,244.97943115234375
21575,244.91004943847656
21576,244.95693969726562
21577,244.92271423339844
21578,245.0404052734375
21579,245.0374298095703
21580,244.87777709960938
21581,244.9958953857422
21582,244.91729736328125
21583,244.94557189941406
21584,245.03494262695312
21585,244.97532653808594
21586,244.926025390625
21587,245.0045928955078
21588,245.05441284179688
21589,245.0035858154297
21590,244.99822998046875
21591,244.96156311035156
21592,245.02310180664062
21593,245.01768493652344
21594,245.0006103515625
21595,244.9898223876953
21596,244.99960327148438
21597,244.9619598388672
21598,244.89654541015625
21599,244.94142150878906
21600,245.01516723632812
21601,245.07469177246094
21602,244.95703125
21603,244.9301300048828
21604,244.90670776367188
21605,244.9593963623047
21606,244.98529052734375
21607,244.95497131347656
21608,245.05410766601562
21609,244.95884704589844
21610,244.9832763671875
21611,244.9783477783203
21612,244.93002319335938
21613,244.9451141357422
21614,244.90216064453125
21615,244.95191955566406
21616,244.96414184570312
21617,244.98020935058594
21618,244.996337890625
21619,245.0138702392578
21620,245.00900268554688
21621,244.9894256591797
21622,245.05389404296875
21623,244.93666076660156
21624,244.93081665039062
21625,244.98545837402344
21626,245.0172119140625
21627,244.9429473876953
21628,244.91317749023438
21629,244.9521942138672
21630,244.95025634765625
21631,244.95216369628906
21632,245.01467895507812
21633,244.95945739746094
21634,245.02490234375
21635,244.9452667236328
21636,244.88571166992188
21637,244.9408416748047
21638,245.01068115234375
21639,244.94325256347656
21640,245.02041625976562
21641,245.01646423339844
21642,245.0130615234375
21643,244.9680938720703
21644,244.98617553710938
21645,244.9890594482422
21646,244.96075439453125
21647,244.93775939941406
21648,244.69021606445312
21649,244.88743591308594
21650,244.969482421875
21651,244.9186553955078
21652,244.98898315429688
21653,244.9796600341797
21654,245.03485107421875
21655,245.04701232910156
21656,245.08462524414062
21657,244.98008728027344
21658,244.9688720703125
21659,244.8921661376953
21660,244.86386108398438
21661,244.9736785888672
21662,244.95465087890625
21663,244.94923400878906
21664,244.98294067382812
21665,244.99363708496094
21666,244.98388671875
21667,244.9438018798828
21668,245.00338745117188
21669,244.9828338623047
21670,245.00872802734375
21671,244.98085021972656
21672,244.95352172851562
21673,244.88902282714844
21674,245.0174560546875
21675,244.9539337158203
21676,245.01498413085938
21677,244.9534149169922
21678,244.97393798828125
21679,245.01100158691406
21680,244.97488403320312
21681,244.96067810058594
21682,244.939208984375
21683,244.9450225830078
21684,244.95626831054688
21685,245.0021209716797
21686,245.06024169921875
21687,244.97035217285156
21688,244.91226196289062
21689,245.00450134277344
21690,244.9649658203125
21691,244.9409942626953
21692,244.94149780273438
21693,244.9888153076172
21694,244.93658447265625
21695,244.98878479003906
21696,244.90432739257812
21697,244.95994567871094
21698,244.94580078125
21699,244.9735870361328
21700,244.98727416992188
21701,244.9769744873047
21702,245.00238037109375
21703,244.97401428222656
21704,244.87881469726562
21705,244.90220642089844
21706,244.9652099609375
21707,244.9495391845703
21708,244.92465209960938
21709,245.0085906982422
21710,244.91827392578125
21711,244.95533752441406
21712,244.91580200195312
21713,244.91136169433594
21714,244.931884765625
21715,244.9450225830078
21716,244.91574096679688
21717,245.0348358154297
21718,245.02020263671875
21719,244.96107482910156
21720,245.05825805664062
21721,244.97471618652344
21722,244.9703369140625
21723,244.9698028564453
21724,244.91952514648438
21725,244.9775848388672
21726,244.94097900390625
21727,244.97950744628906
21728,244.77102661132812
21729,244.92283630371094
21730,244.9697265625
21731,244.9325714111328
21732,245.00924682617188
21733,245.0082244873047
21734,244.95013427734375
21735,244.96620178222656
21736,244.92520141601562
21737,244.95396423339844
21738,244.9735107421875
21739,244.9866485595703
21740,244.91439819335938
21741,244.9958953857422
21742,244.93389892578125
21743,244.94264221191406
21744,244.87234497070312
21745,244.95188903808594
21746,244.909912109375
21747,244.9396514892578
21748,244.99435424804688
21749,244.9933319091797
21750,245.01727294921875
21751,244.92347717285156
21752,244.83316040039062
21753,244.96006774902344
21754,244.9796142578125
21755,245.0000762939453
21756,244.92294311523438
21757,244.9761199951172
21758,244.91558837890625
21759,244.92970275878906
21760,244.91897583007812
21761,245.01365661621094
21762,244.95166015625
21763,244.9750518798828
21764,244.96871948242188
21765,244.9618377685547
21766,245.00579833984375
21767,244.88172912597656
21768,244.97549438476562
21769,244.99546813964844
21770,245.0047607421875
21771,245.0149688720703
21772,244.94515991210938
21773,245.0481414794922
21774,244.91632080078125
21775,244.98951721191406
21776,244.83670043945312
21777,245.01634216308594
21778,244.986083984375
21779,245.0050811767578
21780,245.02902221679688
21781,244.9747772216797
21782,245.03436279296875
21783,244.94935607910156
21784,245.06509399414062
21785,245.02891540527344
21786,245.0518798828125
21787,245.0005645751953
21788,244.97909545898438
21789,244.9316864013672
21790,244.95269775390625
21791,245.01368713378906
21792,245.12161254882812
21793,245.02293395996094
21794,245.021484375
21795,244.9877471923828
21796,244.88815307617188
21797,245.0502166748047
21798,244.99456787109375
21799,244.93299865722656
21800,245.02578735351562
21801,245.03843688964844
21802,245.0194091796875
21803,244.9578399658203
21804,244.94564819335938
21805,245.0022430419922
21806,244.95294189453125
21807,244.94117736816406
21808,245.00808715820312
21809,244.95872497558594
21810,245.007080078125
21811,244.9430694580078
21812,245.03146362304688
21813,244.9401092529297
21814,245.05291748046875
21815,244.96449279785156
21816,245.04898071289062
21817,244.99278259277344
21818,245.0386962890625
21819,244.9180450439453
21820,244.88583374023438
21821,245.0049285888672
21822,244.98345947265625
21823,244.95655822753906
21824,244.85549926757812
21825,244.99705505371094
21826,244.99462890625
21827,245.0116729736328
21828,244.99899291992188
21829,245.0062713623047
21830,245.02239990234375
21831,244.91542053222656
21832,244.95693969726562
21833,245.01158142089844
21834,245.0101318359375
21835,244.9925079345703
21836,244.99008178710938
21837,244.9509735107422
21838,245.02130126953125
21839,244.97584533691406
21840,245.01541137695312
21841,244.93431091308594
21842,244.927978515625
21843,244.9103546142578
21844,244.99581909179688
21845,244.9899139404297
21846,245.0621795654297
21847,245.06118774414062
21848,245.14613342285156
21849,245.0123291015625
21850,245.00108337402344
21851,244.95858764648438
21852,244.9058380126953
21853,244.99713134765625
21854,244.9951629638672
21855,245.02102661132812
21856,245.13624572753906
21857,244.951171875
21858,244.95262145996094
21859,244.96432495117188
21860,245.0629425048828
21861,244.96673583984375
21862,245.0565643310547
21863,245.04092407226562
21864,244.93690490722656
21865,244.9593505859375
21866,244.95298767089844
21867,244.98080444335938
21868,244.9934844970703
21869,245.02813720703125
21870,244.9885711669922
21871,244.98416137695312
21872,244.87428283691406
21873,244.958740234375
21874,244.94065856933594
21875,245.01681518554688
21876,244.9865264892578
21877,245.03387451171875
21878,245.0250701904297
21879,244.99819946289062
21880,244.96400451660156
21881,244.9957275390625
21882,244.96690368652344
21883,245.03231811523438
21884,244.9551544189453
21885,245.02349853515625
21886,244.9429168701172
21887,244.97512817382812
21888,244.72950744628906
21889,244.95068359375
21890,244.94676208496094
21891,244.96041870117188
21892,244.9843292236328
21893,244.97991943359375
21894,244.9603729248047
21895,244.92178344726562
21896,244.84266662597656
21897,244.9642333984375
21898,244.94029235839844
21899,245.01303100585938
21900,244.9441680908203
21901,245.00518798828125
21902,244.9504852294922
21903,244.95242309570312
21904,244.84645080566406
21905,244.909423828125
21906,244.95677185058594
21907,244.95382690429688
21908,245.0094757080078
21909,245.02215576171875
21910,245.0016326904297
21911,244.97134399414062
21912,244.96742248535156
21913,245.0206298828125
21914,245.00450134277344
21915,244.98397827148438
21916,244.9702911376953
21917,245.01422119140625
21918,244.9580535888672
21919,245.02981567382812
21920,245.04151916503906
21921,244.9931640625
21922,245.02537536621094
21923,245.02340698242188
21924,244.9525909423828
21925,244.97698974609375
21926,244.9637908935547
21927,244.92031860351562
21928,244.93983459472656
21929,244.9930419921875
21930,245.01939392089844
21931,245.00814819335938
21932,244.9417266845703
21933,245.04766845703125
21934,244.9543914794922
21935,244.95144653320312
21936,244.83815002441406
21937,244.987060546875
21938,244.94309997558594
21939,244.96847534179688
21940,245.0285186767578
21941,245.00653076171875
21942,244.9806365966797
21943,244.95181274414062
21944,244.81263732910156
21945,244.9976806640625
21946,245.05186462402344
21947,244.98056030273438
21948,244.9824981689453
21949,244.98248291015625
21950,244.9102020263672
21951,244.98782348632812
21952,244.83790588378906
21953,244.99462890625
21954,245.00877380371094
21955,244.97262573242188
21956,244.9706573486328
21957,244.96478271484375
21958,245.0321502685547
21959,244.96279907226562
21960,245.00770568847656
21961,244.9686279296875
21962,245.04087829589844
21963,244.92562866210938
21964,245.0183868408203
21965,245.01544189453125
21966,244.9626922607422
21967,244.98611450195312
21968,245.15797424316406
21969,244.991943359375
21970,245.02317810058594
21971,244.95040893554688
21972,245.0211944580078
21973,244.99774169921875
21974,245.0895233154297
21975,245.06265258789062
21976,245.13246154785156
21977,245.1275634765625
21978,245.04502868652344
21979,245.00497436523438
21980,244.9458770751953
21981,244.96734619140625
21982,245.0029754638672
21983,245.02102661132812
21984,244.93116760253906
21985,245.03125
21986,245.00096130371094
21987,244.96676635742188
21988,244.9340362548828
21989,244.98040771484375
21990,245.0101776123047
21991,245.04287719726562
21992,244.99745178222656
21993,244.9989013671875
21994,244.98033142089844
21995,244.94418334960938
21996,244.9544219970703
21997,244.97442626953125
21998,245.0012664794922
21999,244.97732543945312
22000,244.77857971191406
22001,244.980224609375
22002,244.96556091308594
22003,244.92257690429688
22004,245.0275421142578
22005,245.02313232421875
22006,245.0719451904297
22007,244.99234008789062
22008,244.98939514160156
22009,245.0225830078125
22010,245.04795837402344
22011,244.93270874023438
22012,244.8770294189453
22013,245.00982666015625
22014,245.0220184326172
22015,244.96194458007812
22016,245.54005432128906
22017,244.97802734375
22018,244.97166442871094
22019,244.97750854492188
22020,245.0155792236328
22021,244.95599365234375
22022,245.0858612060547
22023,244.96328735351562
22024,244.80946350097656
22025,244.9696044921875
22026,244.99693298339844
22027,244.94662475585938
22028,245.0213165283203
22029,244.97784423828125
22030,244.9836883544922
22031,245.00564575195312
22032,244.89527893066406
22033,244.981201171875
22034,244.95188903808594
22035,245.02609252929688
22036,244.9948272705078
22037,245.02899169921875
22038,245.0597381591797
22039,245.00894165039062
22040,245.13343811035156
22041,244.9488525390625
22042,245.01622009277344
22043,245.00155639648438
22044,244.9478302001953
22045,244.97613525390625
22046,244.9277801513672
22047,244.95315551757812
22048,244.78175354003906
22049,244.9609375
22050,244.96580505371094
22051,244.99411010742188
22052,245.0336456298828
22053,244.95355224609375
22054,245.0140838623047
22055,244.95303344726562
22056,244.84999084472656
22057,244.9271240234375
22058,244.96372985839844
22059,245.01107788085938
22060,244.9944610595703
22061,245.01788330078125
22062,244.9885711669922
22063,244.96463012695312
22064,244.89479064941406
22065,244.939697265625
22066,244.98069763183594
22067,244.99581909179688
22068,244.9328155517578
22069,245.03631591796875
22070,245.0289764404297
22071,244.95132446289062
22072,244.93568420410156
22073,244.9547119140625
22074,244.97666931152344
22075,244.99667358398438
22076,245.0010528564453
22077,245.01763916015625
22078,244.9331512451172
22079,244.93411254882812
22080,244.99220275878906
22081,244.9453125
22082,244.94969177246094
22083,244.97213745117188
22084,244.9550323486328
22085,244.99603271484375
22086,244.9550018310547
22087,244.94522094726562
22088,244.89637756347656
22089,245.0106201171875
22090,244.97544860839844
22091,244.95785522460938
22092,244.9187774658203
22093,245.00030517578125
22094,244.9275360107422
22095,244.95779418945312
22096,245.05445861816406
22097,244.982177734375
22098,245.00120544433594
22099,245.03683471679688
22100,245.0495147705078
22101,245.03045654296875
22102,245.0226287841797
22103,244.98257446289062
22104,244.98988342285156
22105,245.0128173828125
22106,245.04747009277344
22107,245.05184936523438
22108,245.0269317626953
22109,245.04547119140625
22110,244.9492645263672
22111,244.95852661132812
22112,244.90577697753906
22113,245.044921875
22114,244.97850036621094
22115,245.04684448242188
22116,244.9984893798828
22117,245.01507568359375
22118,245.0038299560547
22119,244.96182250976562
22120,245.02870178222656
22121,245.0218505859375
22122,245.02330017089844
22123,244.99691772460938
22124,244.9954376220703
22125,245.03204345703125
22126,244.9221649169922
22127,244.97390747070312
22128,244.88600158691406
22129,244.985595703125
22130,245.00950622558594
22131,244.98263549804688
22132,245.0773468017578
22133,244.97381591796875
22134,245.0196990966797
22135,245.02310180664062
22136,244.84095764160156
22137,244.9947509765625
22138,245.04600524902344
22139,245.01327514648438
22140,244.9571075439453
22141,244.95269775390625
22142,244.9321746826172
22143,244.95755004882812
22144,244.94435119628906
22145,245.00146484375
22146,245.02195739746094
22147,245.01315307617188
22148,244.8827667236328
22149,244.99456787109375
22150,245.0624237060547
22151,245.04190063476562
22152,244.92860412597656
22153,244.9866943359375
22154,245.01011657714844
22155,244.94076538085938
22156,245.0037384033203
22157,245.02764892578125
22158,244.9919891357422
22159,245.04324340820312
22160,244.74098205566406
22161,245.012939453125
22162,245.04759216308594
22163,244.91329956054688
22164,245.0719757080078
22165,244.98162841796875
22166,245.0426483154297
22167,245.00942993164062
22168,245.04359436035156
22169,244.9713134765625
22170,245.05186462402344
22171,244.94247436523438
22172,244.8853302001953
22173,244.99176025390625
22174,244.9893035888672
22175,244.97805786132812
22176,244.93605041503906
22177,244.998046875
22178,244.96775817871094
22179,244.96627807617188
22180,244.9242706298828
22181,245.02532958984375
22182,245.0341033935547
22183,244.96865844726562
22184,244.93202209472656
22185,244.9383544921875
22186,244.97105407714844
22187,244.96859741210938
22188,245.0452423095703
22189,245.05841064453125
22190,245.0271453857422
22191,245.03201293945312
22192,244.93971252441406
22193,245.022705078125
22194,244.98020935058594
22195,244.95968627929688
22196,245.0363311767578
22197,245.00311279296875
22198,245.0836639404297
22199,244.97964477539062
22200,244.99232482910156
22201,245.0841064453125
22202,245.00938415527344
22203,244.99667358398438
22204,244.9297637939453
22205,245.04888916015625
22206,244.9595184326172
22207,245.03469848632812
22208,244.94337463378906
22209,244.98974609375
22210,244.95848083496094
22211,245.00289916992188
22212,244.9872589111328
22213,245.06146240234375
22214,245.0634002685547
22215,244.98428344726562
22216,244.83387756347656
22217,244.9588623046875
22218,244.95835876464844
22219,244.94223022460938
22220,244.9998321533203
22221,245.01153564453125
22222,244.9739227294922
22223,245.04519653320312
22224,244.86109924316406
22225,244.960693359375
22226,244.94944763183594
22227,244.93038940429688
22228,244.9743194580078
22229,245.01385498046875
22230,245.0343475341797
22231,244.94253540039062
22232,245.01527404785156
22233,244.9718017578125
22234,244.95664978027344
22235,245.00741577148438
22236,244.9615020751953
22237,245.00054931640625
22238,244.9595184326172
22239,244.97171020507812
22240,244.72413635253906
22241,244.978515625
22242,244.95359802246094
22243,244.99264526367188
22244,245.0551300048828
22245,245.09027099609375
22246,245.0253143310547
22247,244.99502563476562
22248,244.93104553222656
22249,244.9603271484375
22250,244.94419860839844
22251,245.00228881835938
22252,244.9143829345703
22253,245.10870361328125
22254,244.9885711669922
22255,244.99636840820312
22256,244.89967346191406
22257,244.994873046875
22258,245.01731872558594
22259,244.96310424804688
22260,245.0148468017578
22261,244.99920654296875
22262,245.0143280029297
22263,244.98843383789062
22264,244.89369201660156
22265,245.0455322265625
22266,245.05186462402344
22267,245.06063842773438
22268,245.0137481689453
22269,244.98883056640625
22270,244.9214324951172
22271,244.95657348632812
22272,244.53614807128906
22273,244.982421875
22274,244.97508239746094
22275,245.00485229492188
